"Wavelength","depth","alpha","phi","radiance"
2,-1,72.500008,60,0
2,-1,72.500008,120,0
2,-1,72.500008,180,0
2,-1,72.500008,240,0
2,-1,72.500008,300,0
2,-1,77.500008,0,0
2,-1,77.500008,60,0
2,-1,77.500008,120,0
2,-1,77.500008,180,0
2,-1,77.500008,240,0
2,-1,77.500008,300,0
2,-1,82.5,0,0
2,-1,82.5,60,0
2,-1,82.5,120,0
2,-1,82.5,180,0
2,-1,82.5,240,0
2,-1,82.5,300,0
2,-1,87.5,0,0
2,-1,87.5,60,0
2,-1,87.5,120,0
2,-1,87.5,180,0
2,-1,87.5,240,0
2,-1,87.5,300,0
2,-1,92.5,0,0.0016234
2,-1,92.5,60,0.0019775
2,-1,92.5,120,0.0026667
2,-1,92.5,180,0.0026379
2,-1,92.5,240,0.0018281
2,-1,92.5,300,0.001651
2,-1,97.5,0,0.0031507
2,-1,97.5,60,0.0036483
2,-1,97.5,120,0.0052139
2,-1,97.5,180,0.0051526
2,-1,97.5,240,0.00362
2,-1,97.5,300,0.003108
2,-1,102.500008,0,0.0039952
2,-1,102.500008,60,0.0046607
2,-1,102.500008,120,0.0061495
2,-1,102.500008,180,0.0060995
2,-1,102.500008,240,0.0046431
2,-1,102.500008,300,0.003997
2,-1,107.5,0,0.0045329
2,-1,107.5,60,0.0051575
2,-1,107.5,120,0.0068005
2,-1,107.5,180,0.0067897
2,-1,107.5,240,0.00521
2,-1,107.5,300,0.0044398
2,-1,112.500008,0,0.0047975
2,-1,112.500008,60,0.0054278
2,-1,112.500008,120,0.0072562
2,-1,112.500008,180,0.0072666
2,-1,112.500008,240,0.0053631
2,-1,112.500008,300,0.0047859
2,-1,117.5,0,0.0050905
2,-1,117.5,60,0.0055511
2,-1,117.5,120,0.0070552
2,-1,117.5,180,0.0070595
2,-1,117.5,240,0.0055355
2,-1,117.5,300,0.0050371
2,-1,122.500008,0,0.0051892
2,-1,122.500008,60,0.0055341
2,-1,122.500008,120,0.0068739
2,-1,122.500008,180,0.74363
2,-1,122.500008,240,0.0054839
2,-1,122.500008,300,0.0051522
2,-1,127.5,0,0.0048675
2,-1,127.5,60,0.0054442
2,-1,127.5,120,0.0066456
2,-1,127.5,180,0.006675
2,-1,127.5,240,0.0054565
2,-1,127.5,300,0.0048345
2,-1,132.5,0,0.0048735
2,-1,132.5,60,0.0053155
2,-1,132.5,120,0.0065031
2,-1,132.5,180,0.0064268
2,-1,132.5,240,0.0053132
2,-1,132.5,300,0.0048455
2,-1,137.5,0,0.0047904
2,-1,137.5,60,0.0051607
2,-1,137.5,120,0.0058991
2,-1,137.5,180,0.0059283
2,-1,137.5,240,0.0051064
2,-1,137.5,300,0.0048142
2,-1,142.500015,0,0.0047167
2,-1,142.500015,60,0.005015
2,-1,142.500015,120,0.0057792
2,-1,142.500015,180,0.0057722
2,-1,142.500015,240,0.0050165
2,-1,142.500015,300,0.0047376
2,-1,147.5,0,0.0046591
2,-1,147.5,60,0.004859
2,-1,147.5,120,0.0056561
2,-1,147.5,180,0.0056091
2,-1,147.5,240,0.0048809
2,-1,147.5,300,0.0047121
2,-1,152.500015,0,0.0045688
2,-1,152.500015,60,0.0047611
2,-1,152.500015,120,0.0050905
2,-1,152.500015,180,0.0051929
2,-1,152.500015,240,0.0047571
2,-1,152.500015,300,0.0045605
2,-1,157.5,0,0.0045137
2,-1,157.5,60,0.0046141
2,-1,157.5,120,0.0050838
2,-1,157.5,180,0.0050705
2,-1,157.5,240,0.0046526
2,-1,157.5,300,0.0045185
2,-1,162.5,0,0.0044919
2,-1,162.5,60,0.0046058
2,-1,162.5,120,0.0049792
2,-1,162.5,180,0.005004
2,-1,162.5,240,0.0046634
2,-1,162.5,300,0.004491
2,-1,167.5,0,0.0045563
2,-1,167.5,60,0.0046034
2,-1,167.5,120,0.0047205
2,-1,167.5,180,0.0046801
2,-1,167.5,240,0.0045972
2,-1,167.5,300,0.0045511
2,-1,172.5,0,0.0042592
2,-1,172.5,60,0.0046854
2,-1,172.5,120,0.0044279
2,-1,172.5,180,0.0045285
2,-1,172.5,240,0.0045315
2,-1,172.5,300,0.0042901
2,-1,177.5,0,0.0046651
2,-1,177.5,60,0.0040992
2,-1,177.5,120,0.0050917
2,-1,177.5,180,0.0050842
2,-1,177.5,240,0.0041758
2,-1,177.5,300,0.0044644
2,0,2.5,0,0.00016563
2,0,2.5,60,0.00018821
2,0,2.5,120,0.00014931
2,0,2.5,180,0.0002246
2,0,2.5,240,0.00017817
2,0,2.5,300,0.00021582
2,0,7.5,0,0.00017081
2,0,7.5,60,0.00018138
2,0,7.5,120,0.00019068
2,0,7.5,180,0.0001725
2,0,7.5,240,0.00019068
2,0,7.5,300,0.00018053
2,0,12.500001,0,0.00016882
2,0,12.500001,60,0.00018151
2,0,12.500001,120,0.00018565
2,0,12.500001,180,0.00020144
2,0,12.500001,240,0.00018902
2,0,12.500001,300,0.0001696
2,0,17.5,0,0.00017018
2,0,17.5,60,0.00018372
2,0,17.5,120,0.00021558
2,0,17.5,180,0.00019917
2,0,17.5,240,0.00018582
2,0,17.5,300,0.00019345
2,0,22.5,0,0.00019329
2,0,22.5,60,0.00019793
2,0,22.5,120,0.0002295
2,0,22.5,180,0.00023197
2,0,22.5,240,0.00020226
2,0,22.5,300,0.00019236
2,0,27.5,0,0.00021307
2,0,27.5,60,0.00022843
2,0,27.5,120,0.0002665
2,0,27.5,180,0.00025608
2,0,27.5,240,0.00023524
2,0,27.5,300,0.00020746
2,0,32.5,0,0.00026406
2,0,32.5,60,0.00028651
2,0,32.5,120,0.00033855
2,0,32.5,180,0.00035775
2,0,32.5,240,0.00029122
2,0,32.5,300,0.00025379
2,0,37.5,0,0.00040738
2,0,37.5,60,0.00044862
2,0,37.5,120,0.00056009
2,0,37.5,180,0.00057731
2,0,37.5,240,0.00047195
2,0,37.5,300,0.00042562
2,0,42.500004,0,0.00092017
2,0,42.500004,60,0.0010039
2,0,42.500004,120,0.0013279
2,0,42.500004,180,10.316
2,0,42.500004,240,0.0010298
2,0,42.500004,300,0.00090249
2,0,47.499996,0,0.0053899
2,0,47.499996,60,0.0064741
2,0,47.499996,120,0.0088249
2,0,47.499996,180,0.0087982
2,0,47.499996,240,0.0064299
2,0,47.499996,300,0.0054676
2,0,52.5,0,0.010314
2,0,52.5,60,0.012289
2,0,52.5,120,0.017805
2,0,52.5,180,0.017851
2,0,52.5,240,0.012295
2,0,52.5,300,0.010306
2,0,57.5,0,0.010686
2,0,57.5,60,0.01327
2,0,57.5,120,0.020247
2,0,57.5,180,0.020303
2,0,57.5,240,0.013362
2,0,57.5,300,0.010628
2,0,62.5,0,0.011065
2,0,62.5,60,0.014383
2,0,62.5,120,0.023307
2,0,62.5,180,0.023211
2,0,62.5,240,0.014417
2,0,62.5,300,0.01113
2,0,67.5,0,0.011488
2,0,67.5,60,0.015418
2,0,67.5,120,0.026719
2,0,67.5,180,0.026739
2,0,67.5,240,0.015415
2,0,67.5,300,0.011459
2,0,72.500008,0,0.012029
2,0,72.500008,60,0.016537
2,0,72.500008,120,0.030552
2,0,72.500008,180,0.030449
2,0,72.500008,240,0.016647
2,0,72.500008,300,0.012055
2,0,77.500008,0,0.012399
2,0,77.500008,60,0.017703
2,0,77.500008,120,0.034553
2,0,77.500008,180,0.034704
2,0,77.500008,240,0.017819
2,0,77.500008,300,0.012304
2,0,82.5,0,0.012813
2,0,82.5,60,0.018586
2,0,82.5,120,0.038838
2,0,82.5,180,0.03887
2,0,82.5,240,0.018386
2,0,82.5,300,0.012787
2,0,87.5,0,0.013046
2,0,87.5,60,0.019152
2,0,87.5,120,0.041485
2,0,87.5,180,0.041685
2,0,87.5,240,0.019045
2,0,87.5,300,0.012907
2,0,92.5,0,0.013046
2,0,92.5,60,0.019152
2,0,92.5,120,0.041485
2,0,92.5,180,0.041684
2,0,92.5,240,0.019045
2,0,92.5,300,0.012907
2,0,97.5,0,0.012813
2,0,97.5,60,0.018586
2,0,97.5,120,0.038838
2,0,97.5,180,0.03887
2,0,97.5,240,0.018386
2,0,97.5,300,0.012787
2,0,102.500008,0,0.012399
2,0,102.500008,60,0.017703
2,0,102.500008,120,0.034553
2,0,102.500008,180,0.034704
2,0,102.500008,240,0.017819
2,0,102.500008,300,0.012304
2,0,107.5,0,0.012029
2,0,107.5,60,0.016537
2,0,107.5,120,0.030552
2,0,107.5,180,0.030449
2,0,107.5,240,0.016647
2,0,107.5,300,0.012055
2,0,112.500008,0,0.011488
2,0,112.500008,60,0.015418
2,0,112.500008,120,0.026719
2,0,112.500008,180,0.026739
2,0,112.500008,240,0.015415
2,0,112.500008,300,0.011459
2,0,117.5,0,0.011065
2,0,117.5,60,0.014383
2,0,117.5,120,0.023307
2,0,117.5,180,0.023211
2,0,117.5,240,0.014417
2,0,117.5,300,0.01113
2,0,122.500008,0,0.010686
2,0,122.500008,60,0.01327
2,0,122.500008,120,0.020247
2,0,122.500008,180,0.020303
2,0,122.500008,240,0.013362
2,0,122.500008,300,0.010628
2,0,127.5,0,0.010314
2,0,127.5,60,0.012289
2,0,127.5,120,0.017806
2,0,127.5,180,0.017851
2,0,127.5,240,0.012295
2,0,127.5,300,0.010306
2,0,132.5,0,0.0098525
2,0,132.5,60,0.011639
2,0,132.5,120,0.015749
2,0,132.5,180,0.015694
2,0,132.5,240,0.011607
2,0,132.5,300,0.0098889
2,0,137.5,0,0.0097916
2,0,137.5,60,0.010841
2,0,137.5,120,0.014102
2,0,137.5,180,0.014117
2,0,137.5,240,0.010804
2,0,137.5,300,0.0096982
2,0,142.500015,0,0.0094189
2,0,142.500015,60,0.010295
2,0,142.500015,120,0.012704
2,0,142.500015,180,0.01276
2,0,142.500015,240,0.010286
2,0,142.500015,300,0.0093884
2,0,147.5,0,0.0089522
2,0,147.5,60,0.0097411
2,0,147.5,120,0.01163
2,0,147.5,180,0.011608
2,0,147.5,240,0.009694
2,0,147.5,300,0.0089035
2,0,152.500015,0,0.0087123
2,0,152.500015,60,0.0093025
2,0,152.500015,120,0.010662
2,0,152.500015,180,0.010651
2,0,152.500015,240,0.0092883
2,0,152.500015,300,0.0087726
2,0,157.5,0,0.0085145
2,0,157.5,60,0.0088825
2,0,157.5,120,0.010013
2,0,157.5,180,0.010016
2,0,157.5,240,0.0089043
2,0,157.5,300,0.0085216
2,0,162.5,0,0.0083182
2,0,162.5,60,0.0085263
2,0,162.5,120,0.0093984
2,0,162.5,180,0.009439
2,0,162.5,240,0.0085887
2,0,162.5,300,0.0083758
2,0,167.5,0,0.0081805
2,0,167.5,60,0.0084128
2,0,167.5,120,0.0089827
2,0,167.5,180,0.0090241
2,0,167.5,240,0.0084961
2,0,167.5,300,0.0082095
2,0,172.5,0,0.0082009
2,0,172.5,60,0.0085679
2,0,172.5,120,0.0085362
2,0,172.5,180,0.0084965
2,0,172.5,240,0.0084673
2,0,172.5,300,0.0081519
2,0,177.5,0,0.0083942
2,0,177.5,60,0.0079362
2,0,177.5,120,0.0087004
2,0,177.5,180,0.0089162
2,0,177.5,240,0.0078221
2,0,177.5,300,0.0083528
2,0.1,2.5,0,0.020594
2,0.1,2.5,60,0.013761
2,0.1,2.5,120,0.03034
2,0.1,2.5,180,0.029948
2,0.1,2.5,240,0.013977
2,0.1,2.5,300,0.020784
2,0.1,7.5,0,0.013864
2,0.1,7.5,60,0.022229
2,0.1,7.5,120,0.02961
2,0.1,7.5,180,0.029522
2,0.1,7.5,240,0.022294
2,0.1,7.5,300,0.013775
2,0.1,12.500001,0,0.011706
2,0.1,12.500001,60,0.019981
2,0.1,12.500001,120,0.041471
2,0.1,12.500001,180,0.041449
2,0.1,12.500001,240,0.01998
2,0.1,12.500001,300,0.011653
2,0.1,17.5,0,0.0099517
2,0.1,17.5,60,0.018467
2,0.1,17.5,120,0.059885
2,0.1,17.5,180,0.059795
2,0.1,17.5,240,0.018372
2,0.1,17.5,300,0.010075
2,0.1,22.5,0,0.0082398
2,0.1,22.5,60,0.017866
2,0.1,22.5,120,0.086839
2,0.1,22.5,180,0.087296
2,0.1,22.5,240,0.017794
2,0.1,22.5,300,0.0082672
2,0.1,27.5,0,0.0074913
2,0.1,27.5,60,0.017175
2,0.1,27.5,120,0.13649
2,0.1,27.5,180,0.13661
2,0.1,27.5,240,0.017262
2,0.1,27.5,300,0.0074308
2,0.1,32.5,0,0.0069808
2,0.1,32.5,60,0.016813
2,0.1,32.5,120,0.22777
2,0.1,32.5,180,0.22787
2,0.1,32.5,240,0.016731
2,0.1,32.5,300,0.0069083
2,0.1,37.5,0,0.00685
2,0.1,37.5,60,0.01668
2,0.1,37.5,120,0.66507
2,0.1,37.5,180,0.67013
2,0.1,37.5,240,0.016673
2,0.1,37.5,300,0.0068744
2,0.1,42.500004,0,0.0071048
2,0.1,42.500004,60,0.015694
2,0.1,42.500004,120,0.93554
2,0.1,42.500004,180,3.7981
2,0.1,42.500004,240,0.015737
2,0.1,42.500004,300,0.0071443
2,0.1,47.499996,0,0.0094495
2,0.1,47.499996,60,0.018733
2,0.1,47.499996,120,0.2552
2,0.1,47.499996,180,0.25587
2,0.1,47.499996,240,0.018728
2,0.1,47.499996,300,0.0094519
2,0.1,52.5,0,0.011852
2,0.1,52.5,60,0.020637
2,0.1,52.5,120,0.16437
2,0.1,52.5,180,0.16447
2,0.1,52.5,240,0.020556
2,0.1,52.5,300,0.011774
2,0.1,57.5,0,0.012292
2,0.1,57.5,60,0.021312
2,0.1,57.5,120,0.11769
2,0.1,57.5,180,0.1177
2,0.1,57.5,240,0.021396
2,0.1,57.5,300,0.012261
2,0.1,62.5,0,0.012576
2,0.1,62.5,60,0.021635
2,0.1,62.5,120,0.094193
2,0.1,62.5,180,0.094327
2,0.1,62.5,240,0.021442
2,0.1,62.5,300,0.012606
2,0.1,67.5,0,0.012788
2,0.1,67.5,60,0.021736
2,0.1,67.5,120,0.080118
2,0.1,67.5,180,0.080172
2,0.1,67.5,240,0.021718
2,0.1,67.5,300,0.012805
2,0.1,72.500008,0,0.012976
2,0.1,72.500008,60,0.022021
2,0.1,72.500008,120,0.071539
2,0.1,72.500008,180,0.071614
2,0.1,72.500008,240,0.022279
2,0.1,72.500008,300,0.013015
2,0.1,77.500008,0,0.013212
2,0.1,77.500008,60,0.022113
2,0.1,77.500008,120,0.065757
2,0.1,77.500008,180,0.06585
2,0.1,77.500008,240,0.022103
2,0.1,77.500008,300,0.013004
2,0.1,82.5,0,0.013021
2,0.1,82.5,60,0.021545
2,0.1,82.5,120,0.059752
2,0.1,82.5,180,0.059493
2,0.1,82.5,240,0.021649
2,0.1,82.5,300,0.013054
2,0.1,87.5,0,0.012971
2,0.1,87.5,60,0.020834
2,0.1,87.5,120,0.054453
2,0.1,87.5,180,0.053983
2,0.1,87.5,240,0.020979
2,0.1,87.5,300,0.012847
2,0.1,92.5,0,0.012652
2,0.1,92.5,60,0.019161
2,0.1,92.5,120,0.044206
2,0.1,92.5,180,0.043947
2,0.1,92.5,240,0.019082
2,0.1,92.5,300,0.012476
2,0.1,97.5,0,0.01212
2,0.1,97.5,60,0.018145
2,0.1,97.5,120,0.039028
2,0.1,97.5,180,0.038776
2,0.1,97.5,240,0.018161
2,0.1,97.5,300,0.012061
2,0.1,102.500008,0,0.011359
2,0.1,102.500008,60,0.016819
2,0.1,102.500008,120,0.033233
2,0.1,102.500008,180,0.032979
2,0.1,102.500008,240,0.016819
2,0.1,102.500008,300,0.011455
2,0.1,107.5,0,0.010919
2,0.1,107.5,60,0.015397
2,0.1,107.5,120,0.028213
2,0.1,107.5,180,0.028209
2,0.1,107.5,240,0.015455
2,0.1,107.5,300,0.01092
2,0.1,112.500008,0,0.010315
2,0.1,112.500008,60,0.013948
2,0.1,112.500008,120,0.024186
2,0.1,112.500008,180,0.024071
2,0.1,112.500008,240,0.013955
2,0.1,112.500008,300,0.010345
2,0.1,117.5,0,0.0097863
2,0.1,117.5,60,0.01288
2,0.1,117.5,120,0.020718
2,0.1,117.5,180,0.020664
2,0.1,117.5,240,0.01283
2,0.1,117.5,300,0.0098495
2,0.1,122.500008,0,0.0093479
2,0.1,122.500008,60,0.011811
2,0.1,122.500008,120,0.017823
2,0.1,122.500008,180,0.017849
2,0.1,122.500008,240,0.011796
2,0.1,122.500008,300,0.0093143
2,0.1,127.5,0,0.008953
2,0.1,127.5,60,0.01082
2,0.1,127.5,120,0.015549
2,0.1,127.5,180,0.015443
2,0.1,127.5,240,0.010813
2,0.1,127.5,300,0.008966
2,0.1,132.5,0,0.0085135
2,0.1,132.5,60,0.010068
2,0.1,132.5,120,0.013615
2,0.1,132.5,180,0.013591
2,0.1,132.5,240,0.010077
2,0.1,132.5,300,0.0085352
2,0.1,137.5,0,0.0083028
2,0.1,137.5,60,0.0093773
2,0.1,137.5,120,0.012096
2,0.1,137.5,180,0.012154
2,0.1,137.5,240,0.0093758
2,0.1,137.5,300,0.0082595
2,0.1,142.500015,0,0.0080062
2,0.1,142.500015,60,0.0088251
2,0.1,142.500015,120,0.010892
2,0.1,142.500015,180,0.010946
2,0.1,142.500015,240,0.0088244
2,0.1,142.500015,300,0.0079692
2,0.1,147.5,0,0.0075967
2,0.1,147.5,60,0.0083117
2,0.1,147.5,120,0.0099042
2,0.1,147.5,180,0.0099104
2,0.1,147.5,240,0.0083222
2,0.1,147.5,300,0.007595
2,0.1,152.500015,0,0.0073854
2,0.1,152.500015,60,0.0079109
2,0.1,152.500015,120,0.009097
2,0.1,152.500015,180,0.0090282
2,0.1,152.500015,240,0.0079459
2,0.1,152.500015,300,0.0073952
2,0.1,157.5,0,0.0071336
2,0.1,157.5,60,0.0075942
2,0.1,157.5,120,0.0084066
2,0.1,157.5,180,0.0084512
2,0.1,157.5,240,0.0075464
2,0.1,157.5,300,0.0071955
2,0.1,162.5,0,0.0070365
2,0.1,162.5,60,0.0073118
2,0.1,162.5,120,0.0079397
2,0.1,162.5,180,0.0079567
2,0.1,162.5,240,0.0073324
2,0.1,162.5,300,0.0070238
2,0.1,167.5,0,0.0069584
2,0.1,167.5,60,0.0071427
2,0.1,167.5,120,0.0075694
2,0.1,167.5,180,0.0076236
2,0.1,167.5,240,0.0072124
2,0.1,167.5,300,0.0069444
2,0.1,172.5,0,0.006996
2,0.1,172.5,60,0.0071211
2,0.1,172.5,120,0.007226
2,0.1,172.5,180,0.0073097
2,0.1,172.5,240,0.0071283
2,0.1,172.5,300,0.006859
2,0.1,177.5,0,0.0069249
2,0.1,177.5,60,0.0069086
2,0.1,177.5,120,0.0073051
2,0.1,177.5,180,0.007467
2,0.1,177.5,240,0.0068961
2,0.1,177.5,300,0.0068421
2,0.2,2.5,0,0.031849
2,0.2,2.5,60,0.028085
2,0.2,2.5,120,0.043698
2,0.2,2.5,180,0.043753
2,0.2,2.5,240,0.028146
2,0.2,2.5,300,0.031335
2,0.2,7.5,0,0.0235
2,0.2,7.5,60,0.034589
2,0.2,7.5,120,0.048436
2,0.2,7.5,180,0.048436
2,0.2,7.5,240,0.034718
2,0.2,7.5,300,0.023701
2,0.2,12.500001,0,0.01998
2,0.2,12.500001,60,0.032444
2,0.2,12.500001,120,0.064638
2,0.2,12.500001,180,0.064812
2,0.2,12.500001,240,0.03255
2,0.2,12.500001,300,0.019839
2,0.2,17.5,0,0.016856
2,0.2,17.5,60,0.030855
2,0.2,17.5,120,0.089061
2,0.2,17.5,180,0.088938
2,0.2,17.5,240,0.030863
2,0.2,17.5,300,0.016919
2,0.2,22.5,0,0.014306
2,0.2,22.5,60,0.029787
2,0.2,22.5,120,0.12412
2,0.2,22.5,180,0.12458
2,0.2,22.5,240,0.029734
2,0.2,22.5,300,0.014285
2,0.2,27.5,0,0.012868
2,0.2,27.5,60,0.028505
2,0.2,27.5,120,0.18307
2,0.2,27.5,180,0.18348
2,0.2,27.5,240,0.028608
2,0.2,27.5,300,0.012821
2,0.2,32.5,0,0.011855
2,0.2,32.5,60,0.027489
2,0.2,32.5,120,0.28189
2,0.2,32.5,180,0.28201
2,0.2,32.5,240,0.027383
2,0.2,32.5,300,0.011884
2,0.2,37.5,0,0.01139
2,0.2,37.5,60,0.026618
2,0.2,37.5,120,0.63906
2,0.2,37.5,180,0.64172
2,0.2,37.5,240,0.026601
2,0.2,37.5,300,0.011336
2,0.2,42.500004,0,0.011273
2,0.2,42.500004,60,0.02523
2,0.2,42.500004,120,0.80107
2,0.2,42.500004,180,1.5969
2,0.2,42.500004,240,0.025243
2,0.2,42.500004,300,0.011268
2,0.2,47.499996,0,0.012291
2,0.2,47.499996,60,0.026049
2,0.2,47.499996,120,0.29586
2,0.2,47.499996,180,0.29634
2,0.2,47.499996,240,0.025967
2,0.2,47.499996,300,0.012231
2,0.2,52.5,0,0.01327
2,0.2,52.5,60,0.026262
2,0.2,52.5,120,0.19898
2,0.2,52.5,180,0.19911
2,0.2,52.5,240,0.026158
2,0.2,52.5,300,0.013222
2,0.2,57.5,0,0.013408
2,0.2,57.5,60,0.025943
2,0.2,57.5,120,0.14542
2,0.2,57.5,180,0.14553
2,0.2,57.5,240,0.026007
2,0.2,57.5,300,0.01334
2,0.2,62.5,0,0.013443
2,0.2,62.5,60,0.02531
2,0.2,62.5,120,0.11498
2,0.2,62.5,180,0.11501
2,0.2,62.5,240,0.025367
2,0.2,62.5,300,0.013392
2,0.2,67.5,0,0.013393
2,0.2,67.5,60,0.024671
2,0.2,67.5,120,0.09468
2,0.2,67.5,180,0.094812
2,0.2,67.5,240,0.024687
2,0.2,67.5,300,0.01332
2,0.2,72.500008,0,0.013254
2,0.2,72.500008,60,0.023953
2,0.2,72.500008,120,0.080202
2,0.2,72.500008,180,0.080299
2,0.2,72.500008,240,0.023958
2,0.2,72.500008,300,0.013255
2,0.2,77.500008,0,0.012958
2,0.2,77.500008,60,0.022823
2,0.2,77.500008,120,0.068902
2,0.2,77.500008,180,0.069087
2,0.2,77.500008,240,0.022862
2,0.2,77.500008,300,0.013087
2,0.2,82.5,0,0.012674
2,0.2,82.5,60,0.021652
2,0.2,82.5,120,0.058995
2,0.2,82.5,180,0.059348
2,0.2,82.5,240,0.021654
2,0.2,82.5,300,0.0126
2,0.2,87.5,0,0.012037
2,0.2,87.5,60,0.020402
2,0.2,87.5,120,0.050703
2,0.2,87.5,180,0.050864
2,0.2,87.5,240,0.020376
2,0.2,87.5,300,0.012118
2,0.2,92.5,0,0.011453
2,0.2,92.5,60,0.018016
2,0.2,92.5,120,0.040215
2,0.2,92.5,180,0.040329
2,0.2,92.5,240,0.017888
2,0.2,92.5,300,0.011192
2,0.2,97.5,0,0.010906
2,0.2,97.5,60,0.01655
2,0.2,97.5,120,0.034479
2,0.2,97.5,180,0.034253
2,0.2,97.5,240,0.016484
2,0.2,97.5,300,0.01095
2,0.2,102.500008,0,0.010261
2,0.2,102.500008,60,0.014953
2,0.2,102.500008,120,0.028774
2,0.2,102.500008,180,0.028798
2,0.2,102.500008,240,0.015039
2,0.2,102.500008,300,0.010209
2,0.2,107.5,0,0.0096502
2,0.2,107.5,60,0.013517
2,0.2,107.5,120,0.02418
2,0.2,107.5,180,0.024266
2,0.2,107.5,240,0.013594
2,0.2,107.5,300,0.0096262
2,0.2,112.500008,0,0.0090212
2,0.2,112.500008,60,0.012238
2,0.2,112.500008,120,0.02047
2,0.2,112.500008,180,0.020458
2,0.2,112.500008,240,0.012204
2,0.2,112.500008,300,0.008978
2,0.2,117.5,0,0.0084847
2,0.2,117.5,60,0.011112
2,0.2,117.5,120,0.017419
2,0.2,117.5,180,0.01743
2,0.2,117.5,240,0.011062
2,0.2,117.5,300,0.0085373
2,0.2,122.500008,0,0.0080229
2,0.2,122.500008,60,0.010114
2,0.2,122.500008,120,0.014928
2,0.2,122.500008,180,0.01498
2,0.2,122.500008,240,0.010127
2,0.2,122.500008,300,0.0079647
2,0.2,127.5,0,0.0075935
2,0.2,127.5,60,0.0092067
2,0.2,127.5,120,0.012956
2,0.2,127.5,180,0.012934
2,0.2,127.5,240,0.0092448
2,0.2,127.5,300,0.007629
2,0.2,132.5,0,0.0072356
2,0.2,132.5,60,0.0085235
2,0.2,132.5,120,0.011323
2,0.2,132.5,180,0.011349
2,0.2,132.5,240,0.0085653
2,0.2,132.5,300,0.0072046
2,0.2,137.5,0,0.0069496
2,0.2,137.5,60,0.0079248
2,0.2,137.5,120,0.010096
2,0.2,137.5,180,0.010032
2,0.2,137.5,240,0.0079332
2,0.2,137.5,300,0.0069181
2,0.2,142.500015,0,0.0067029
2,0.2,142.500015,60,0.0073828
2,0.2,142.500015,120,0.0090427
2,0.2,142.500015,180,0.0090328
2,0.2,142.500015,240,0.0074012
2,0.2,142.500015,300,0.0066123
2,0.2,147.5,0,0.006425
2,0.2,147.5,60,0.0069319
2,0.2,147.5,120,0.0082121
2,0.2,147.5,180,0.0081998
2,0.2,147.5,240,0.0069612
2,0.2,147.5,300,0.00638
2,0.2,152.500015,0,0.0061517
2,0.2,152.500015,60,0.0066355
2,0.2,152.500015,120,0.0074742
2,0.2,152.500015,180,0.0075035
2,0.2,152.500015,240,0.0065928
2,0.2,152.500015,300,0.0061202
2,0.2,157.5,0,0.0060046
2,0.2,157.5,60,0.0063408
2,0.2,157.5,120,0.0069719
2,0.2,157.5,180,0.0069758
2,0.2,157.5,240,0.0063511
2,0.2,157.5,300,0.0059724
2,0.2,162.5,0,0.0058302
2,0.2,162.5,60,0.0061359
2,0.2,162.5,120,0.0066067
2,0.2,162.5,180,0.0066248
2,0.2,162.5,240,0.0060884
2,0.2,162.5,300,0.0058669
2,0.2,167.5,0,0.0058525
2,0.2,167.5,60,0.0059781
2,0.2,167.5,120,0.0062792
2,0.2,167.5,180,0.0062844
2,0.2,167.5,240,0.0060022
2,0.2,167.5,300,0.0057797
2,0.2,172.5,0,0.0057356
2,0.2,172.5,60,0.0058971
2,0.2,172.5,120,0.0060218
2,0.2,172.5,180,0.0060662
2,0.2,172.5,240,0.005851
2,0.2,172.5,300,0.0057513
2,0.2,177.5,0,0.005684
2,0.2,177.5,60,0.0058484
2,0.2,177.5,120,0.0058998
2,0.2,177.5,180,0.0059964
2,0.2,177.5,240,0.0057354
2,0.2,177.5,300,0.0056451
2,0.3,2.5,0,0.037285
2,0.3,2.5,60,0.037838
2,0.3,2.5,120,0.050146
2,0.3,2.5,180,0.049879
2,0.3,2.5,240,0.037854
2,0.3,2.5,300,0.037277
2,0.3,7.5,0,0.029655
2,0.3,7.5,60,0.041256
2,0.3,7.5,120,0.057786
2,0.3,7.5,180,0.05811
2,0.3,7.5,240,0.041284
2,0.3,7.5,300,0.029893
2,0.3,12.500001,0,0.025057
2,0.3,12.500001,60,0.039637
2,0.3,12.500001,120,0.074977
2,0.3,12.500001,180,0.075018
2,0.3,12.500001,240,0.039643
2,0.3,12.500001,300,0.025075
2,0.3,17.5,0,0.021385
2,0.3,17.5,60,0.038021
2,0.3,17.5,120,0.099442
2,0.3,17.5,180,0.099378
2,0.3,17.5,240,0.038042
2,0.3,17.5,300,0.021416
2,0.3,22.5,0,0.01846
2,0.3,22.5,60,0.036583
2,0.3,22.5,120,0.13361
2,0.3,22.5,180,0.1336
2,0.3,22.5,240,0.036705
2,0.3,22.5,300,0.018466
2,0.3,27.5,0,0.016561
2,0.3,27.5,60,0.035109
2,0.3,27.5,120,0.1858
2,0.3,27.5,180,0.186
2,0.3,27.5,240,0.034967
2,0.3,27.5,300,0.016424
2,0.3,32.5,0,0.015125
2,0.3,32.5,60,0.033433
2,0.3,32.5,120,0.26524
2,0.3,32.5,180,0.2652
2,0.3,32.5,240,0.033405
2,0.3,32.5,300,0.015134
2,0.3,37.5,0,0.014258
2,0.3,37.5,60,0.032007
2,0.3,37.5,120,0.48694
2,0.3,37.5,180,0.48829
2,0.3,37.5,240,0.03191
2,0.3,37.5,300,0.014221
